run_id,itr,pool_members_uuids
1e843908-509f-4bb5-9daa-aabc6a67477c,60,['4ee59a07-bc26-4e56-86cb-4e06fdf13649']
9f569c63-2505-4d61-aaee-2e75d2512a30,64,['879c26a7-4e86-4383-b3ff-c943856f2e43']
a0453ba4-ffb2-427f-8135-783502ce21ee,67,['9850fe2d-e76a-4786-a33f-5b4adf6dfa76']
c51c9112-fc64-4698-bcc5-39224f13d0da,62,['3024c72a-f6e0-4c26-9245-7ca49f0d841a']
572b8f88-8e53-4e5a-95ea-66cba725370e,66,['54ff806b-4dd9-485a-8cd4-68cdf3697b95']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,65,['e9c68f22-573e-476b-9dec-fa4a659034a8']
11360597-bba0-48a1-8027-c268828e734c,51,['2719115f-a4b9-41ae-9b94-849e008aee7d']
cc4abfef-af76-47c6-bf96-35f58db4cf96,51,['d5f70834-318d-41c2-a13a-27d036a1e22d']
9f569c63-2505-4d61-aaee-2e75d2512a30,65,['a781f472-9e0c-4ba7-aed4-570fe1528760']
a0453ba4-ffb2-427f-8135-783502ce21ee,68,['dc7a1d1e-3e44-4443-a1f4-df3ae04adb44']
1e843908-509f-4bb5-9daa-aabc6a67477c,61,['8a14b129-cbed-4e53-8a4e-d208512c58b5']
c51c9112-fc64-4698-bcc5-39224f13d0da,63,['dd142ee6-e46c-4fd5-8eb6-04602adc866b']
a0453ba4-ffb2-427f-8135-783502ce21ee,69,['1d99319c-d05e-42ba-ad55-0d2090e83e25']
572b8f88-8e53-4e5a-95ea-66cba725370e,67,['b58b51a4-27b8-45e3-8e77-96a28752f938']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,66,['977c0bd1-73c2-4fa0-9012-f27c514e20dc']
11360597-bba0-48a1-8027-c268828e734c,52,['37dfecc1-1188-4639-85e1-641f9e3b5ae1']
cc4abfef-af76-47c6-bf96-35f58db4cf96,52,['27bd42ba-4d04-45dd-b47b-a7baf190de85']
9f569c63-2505-4d61-aaee-2e75d2512a30,66,['a3ba9eb2-1506-4a1d-b958-81764212af97']
c51c9112-fc64-4698-bcc5-39224f13d0da,64,['bdb8babb-cee0-437c-b42c-b7450b29ffbe']
a0453ba4-ffb2-427f-8135-783502ce21ee,70,['30b1fbe2-2969-4dda-9649-e35e0271319b']
1e843908-509f-4bb5-9daa-aabc6a67477c,62,['e866e68f-273e-4bec-8de7-1e3e9b95efdd']
572b8f88-8e53-4e5a-95ea-66cba725370e,68,['2ea58d9c-d88d-43e8-8ef1-39f0a98ba172']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,67,['d8f469fb-3169-4c10-acf8-bcfaafcd1cd9']
11360597-bba0-48a1-8027-c268828e734c,53,['357c0012-d6c6-4173-94b4-0a2812db45cf']
9f569c63-2505-4d61-aaee-2e75d2512a30,67,['32479515-4d8e-4146-b04a-4b901b324e8e']
a0453ba4-ffb2-427f-8135-783502ce21ee,71,['3c7407b8-84b8-4129-aba5-88b600bd8c90']
c51c9112-fc64-4698-bcc5-39224f13d0da,65,['1b14d36e-e2b7-4f87-bb4e-5c392aa0fe40']
cc4abfef-af76-47c6-bf96-35f58db4cf96,53,['9a156a1c-8412-49a9-8bfe-9be6f439067c']
1e843908-509f-4bb5-9daa-aabc6a67477c,63,['80695a71-17c2-4334-a509-a8e7c07c1b05']
572b8f88-8e53-4e5a-95ea-66cba725370e,69,['f3a1d7c3-a9c2-491e-929b-f8c7c744e935']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,68,['2e674d6d-ba33-496d-86bf-37de80a7580d']
11360597-bba0-48a1-8027-c268828e734c,54,['395bd5b3-cca4-49e6-a276-c759e4ccdc4a']
a0453ba4-ffb2-427f-8135-783502ce21ee,72,['a98e95bf-441f-40a9-b88b-609ced2bb943']
9f569c63-2505-4d61-aaee-2e75d2512a30,68,['0b612e6c-31b2-48b5-b04c-dadadcc3c8bd']
c51c9112-fc64-4698-bcc5-39224f13d0da,66,['bc4d4623-d1c9-405f-b6dc-49bb60645d04']
cc4abfef-af76-47c6-bf96-35f58db4cf96,54,['d39fe2a4-42f5-484d-9be2-be2bf961f228']
1e843908-509f-4bb5-9daa-aabc6a67477c,64,['78d4c9d6-c7b7-4537-92a3-25b4afc2a819']
572b8f88-8e53-4e5a-95ea-66cba725370e,70,['b042a31b-dba6-4f7f-ae30-6a3457cbaf1c']
cc4abfef-af76-47c6-bf96-35f58db4cf96,55,['9ea421d4-57bb-42a1-9020-70b1e406acb1']
1e843908-509f-4bb5-9daa-aabc6a67477c,65,['ab8b5600-c621-4145-bd33-788e0ff0318f']
a0453ba4-ffb2-427f-8135-783502ce21ee,73,['1199a7cd-aefb-4f83-a5e8-5c809854d365']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,69,['281cc82f-5a43-4a79-8b94-2afc87185e20']
9f569c63-2505-4d61-aaee-2e75d2512a30,69,['6763fea6-ffc1-420a-989a-b241a2ac1389']
11360597-bba0-48a1-8027-c268828e734c,55,['702f2938-076e-44cd-a990-009ebd249d6b']
c51c9112-fc64-4698-bcc5-39224f13d0da,67,['864506fe-02b5-4ce9-accb-74756f52dae5']
572b8f88-8e53-4e5a-95ea-66cba725370e,71,['deeec584-2db5-4685-b2b6-b6427f3ca114']
cc4abfef-af76-47c6-bf96-35f58db4cf96,56,['e3dd499c-82c3-4005-b3f2-3390ce6ee8a5']
1e843908-509f-4bb5-9daa-aabc6a67477c,66,['7aabf5f0-5a49-4460-ba27-e885c495e86f']
a0453ba4-ffb2-427f-8135-783502ce21ee,74,['78a253c3-a1e9-4876-99fd-92f8e3e14122']
9f569c63-2505-4d61-aaee-2e75d2512a30,70,['a73fa7ab-3473-4c15-9195-f1cf32cb0980']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,70,['4e426f3c-072c-4721-a6dd-a3bdb889c19e']
c51c9112-fc64-4698-bcc5-39224f13d0da,68,['8a37bae4-a276-4275-a569-69ce43df9d77']
11360597-bba0-48a1-8027-c268828e734c,56,['8da5586d-723b-47ae-a8be-11c5920399d3']
572b8f88-8e53-4e5a-95ea-66cba725370e,72,['b5738c0c-2f15-4aa1-85d8-496df429292c']
cc4abfef-af76-47c6-bf96-35f58db4cf96,57,['d84e3b62-6372-4db7-a420-62bd730d500c']
1e843908-509f-4bb5-9daa-aabc6a67477c,67,['fefa7ff6-d05f-4123-bad3-21d80c192bd2']
a0453ba4-ffb2-427f-8135-783502ce21ee,75,['4c899885-b983-4794-8dcc-b5445ac64c1d']
9f569c63-2505-4d61-aaee-2e75d2512a30,71,['345a94be-c34a-4108-ace5-03ea3672d78b']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,71,['87a06f5b-aa82-4a82-a713-df7957db5aa8']
11360597-bba0-48a1-8027-c268828e734c,57,['f3931e51-2859-452e-9446-f842f8aceb1e']
c51c9112-fc64-4698-bcc5-39224f13d0da,69,['a296a3db-ac73-4fdf-8166-028a3f842c38']
572b8f88-8e53-4e5a-95ea-66cba725370e,73,['919891d0-e6f5-4059-89ce-d7e2f1e8834a']
cc4abfef-af76-47c6-bf96-35f58db4cf96,58,['9f81b3e9-104f-427a-809e-89c4da5433e2']
1e843908-509f-4bb5-9daa-aabc6a67477c,68,['7c907bac-c040-4d57-a313-67d5e9b92e08']
a0453ba4-ffb2-427f-8135-783502ce21ee,76,['b93ea41a-3cab-407e-8a9f-13b00821a982']
9f569c63-2505-4d61-aaee-2e75d2512a30,72,['501e4ec4-b403-4699-b02f-2b7325a68386']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,72,['22545163-0724-42fa-ad27-42e1db419850']
c51c9112-fc64-4698-bcc5-39224f13d0da,70,['391aa304-9688-48a5-8f7f-ee718650259c']
11360597-bba0-48a1-8027-c268828e734c,58,['dc21b86b-598f-4eb8-bc13-c62db81a60fa']
572b8f88-8e53-4e5a-95ea-66cba725370e,74,['863ad2b2-04ca-4971-86eb-06e853b668e8']
cc4abfef-af76-47c6-bf96-35f58db4cf96,59,['1ef95520-256a-4f37-bb5d-047009d75e4f']
1e843908-509f-4bb5-9daa-aabc6a67477c,69,['d790d24b-2067-441a-aa0c-9aaf55456d01']
a0453ba4-ffb2-427f-8135-783502ce21ee,77,['897562aa-bcf3-46d8-8366-27b3542555b5']
9f569c63-2505-4d61-aaee-2e75d2512a30,73,['412d3f17-ee41-46a6-971d-4a3cae8e8f70']
c51c9112-fc64-4698-bcc5-39224f13d0da,71,['34a592a3-6c59-4537-83b3-071c6ce965cc']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,73,['c6e7cf4f-55bd-492f-8583-b206a3dde219']
572b8f88-8e53-4e5a-95ea-66cba725370e,75,['73e23870-1a84-4245-9b50-9c2d8947b5c4']
11360597-bba0-48a1-8027-c268828e734c,59,['2fec0758-b3df-49e3-8612-5b26989aaf36']
cc4abfef-af76-47c6-bf96-35f58db4cf96,60,['0ab0a385-137e-43c3-b848-4154876c4552']
1e843908-509f-4bb5-9daa-aabc6a67477c,70,['c30677c3-4648-4670-8d5f-f5797b558590']
a0453ba4-ffb2-427f-8135-783502ce21ee,78,['0699fa6d-0a0e-43d5-a687-931da90342c6']
9f569c63-2505-4d61-aaee-2e75d2512a30,74,['ec02c4db-c9b6-4255-8641-09cc5cab522f']
c51c9112-fc64-4698-bcc5-39224f13d0da,72,['d9bb32fd-160e-444e-81f0-fbd85f83ee33']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,74,['0ce2a1fa-6102-46d0-bb53-5979fc516d05']
572b8f88-8e53-4e5a-95ea-66cba725370e,76,['5e0ca040-529e-4b51-8633-50e7e54988cd']
11360597-bba0-48a1-8027-c268828e734c,60,['b6ec7edb-627b-4020-aaf1-120770a57b11']
cc4abfef-af76-47c6-bf96-35f58db4cf96,61,['b9deabc3-0a11-46d2-883a-032c5ad3a43f']
a0453ba4-ffb2-427f-8135-783502ce21ee,79,['cb9ee407-500f-4d17-93f6-31d579150ca9']
1e843908-509f-4bb5-9daa-aabc6a67477c,71,['b6ae6016-404f-46ec-8f16-7404c6e87e4d']
9f569c63-2505-4d61-aaee-2e75d2512a30,75,['d72860ef-e998-496c-9053-abaea347a056']
c51c9112-fc64-4698-bcc5-39224f13d0da,73,['7fb07f51-4b02-4a50-9f03-25d009781dd4']
572b8f88-8e53-4e5a-95ea-66cba725370e,77,['11a59978-6cad-43b6-b05c-1edc5af7c13f']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,75,['89364b13-e9cc-4624-bbeb-a33eb4f72968']
11360597-bba0-48a1-8027-c268828e734c,61,['99c21afa-618a-4e84-829d-4bbd4832afba']
cc4abfef-af76-47c6-bf96-35f58db4cf96,62,['319c1bb9-cd0b-4167-b126-bf3341c87ac6']
a0453ba4-ffb2-427f-8135-783502ce21ee,80,['0782f2aa-e45c-4952-b6fc-21a169793e03']
1e843908-509f-4bb5-9daa-aabc6a67477c,72,['5a924e26-6f2e-4ebf-b650-c04995bffbeb']
9f569c63-2505-4d61-aaee-2e75d2512a30,76,['a645ffc1-1250-430d-af68-6d1e44ca31a7']
c51c9112-fc64-4698-bcc5-39224f13d0da,74,['11179ac5-c7e9-4445-afc6-0847c2a7f6f9']
572b8f88-8e53-4e5a-95ea-66cba725370e,78,['07a8c879-5c82-44dd-9422-3d5c87dfb787']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,76,['146d9e75-59bf-4320-869f-883d6c774e87']
11360597-bba0-48a1-8027-c268828e734c,62,['74538b2d-13a1-41b7-82d2-766ca7be0c32']
cc4abfef-af76-47c6-bf96-35f58db4cf96,63,['037aa4de-d57f-462b-abf5-fa4019efa31c']
a0453ba4-ffb2-427f-8135-783502ce21ee,81,['912b6d8a-db19-4156-86d1-20d30f6243f9']
9f569c63-2505-4d61-aaee-2e75d2512a30,77,['1addb61c-6323-44e3-ab7c-ce4f2f57054b']
1e843908-509f-4bb5-9daa-aabc6a67477c,73,['a9663cd1-57e7-4d07-a99b-fc323628400e']
9f569c63-2505-4d61-aaee-2e75d2512a30,78,['716c2f8d-e5d0-4e90-8f2c-079b532317bf']
c51c9112-fc64-4698-bcc5-39224f13d0da,75,['78d2e571-6a7b-41e7-a230-7a85580b2d73']
572b8f88-8e53-4e5a-95ea-66cba725370e,79,['7e2ce11d-f501-4edc-9cd2-19dd7aa21bb2']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,77,['b9c3f460-6eb2-4850-9210-7d1f83d6e18f']
11360597-bba0-48a1-8027-c268828e734c,63,['5e7b672b-fa08-4a94-a842-ed8497af90a7']
cc4abfef-af76-47c6-bf96-35f58db4cf96,64,['be760f73-cf10-43e8-a732-90ab8f7b4492']
a0453ba4-ffb2-427f-8135-783502ce21ee,82,['ae8a4c01-64aa-4b4e-8550-804b940c4bf0']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,78,['f65ef311-6dcf-46fc-9a3c-347e35cbac56']
1e843908-509f-4bb5-9daa-aabc6a67477c,74,['8d3409c4-b2b3-4be7-b0f5-0a2d1fbd335f']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,79,['6f32e71d-4b75-41bb-a5b8-e9101cf119a3']
9f569c63-2505-4d61-aaee-2e75d2512a30,79,['7a17550b-0052-4e58-8117-d02a42fbea80']
c51c9112-fc64-4698-bcc5-39224f13d0da,76,['e4977bec-b546-4756-841f-733b16e3b361']
572b8f88-8e53-4e5a-95ea-66cba725370e,80,['19d6ad92-1bac-4883-98ad-3a4ed88924d4']
cc4abfef-af76-47c6-bf96-35f58db4cf96,65,['44d371c0-a575-43e6-bc4e-5b129d4e66db']
11360597-bba0-48a1-8027-c268828e734c,64,['2fe419ca-1819-4b05-a5d1-5205b4e049b5']
a0453ba4-ffb2-427f-8135-783502ce21ee,83,['43326369-7750-49b2-ba2d-981727e741fe']
9f569c63-2505-4d61-aaee-2e75d2512a30,80,['e68169ca-f95f-4ebc-89f8-ad48abcdbe4d']
1e843908-509f-4bb5-9daa-aabc6a67477c,75,['f4b79aeb-3e1e-43ac-92e3-c2ec64c184ae']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,80,['9506bc9d-b214-45ad-81eb-8d411b0f3190']
c51c9112-fc64-4698-bcc5-39224f13d0da,77,['47c0ac5c-711c-4ac4-8a9b-996c12e32be1']
572b8f88-8e53-4e5a-95ea-66cba725370e,81,['4cdb4f42-8f73-4786-abef-4151bfe4f8d8']
cc4abfef-af76-47c6-bf96-35f58db4cf96,66,['ae06a9e4-df78-4e18-8a16-362e7461a815']
11360597-bba0-48a1-8027-c268828e734c,65,['0e6a784f-c4c9-47ba-8ef3-54acaf4c496f']
a0453ba4-ffb2-427f-8135-783502ce21ee,84,['3f491448-1d58-496e-849f-70680f134dfe']
9f569c63-2505-4d61-aaee-2e75d2512a30,81,['6fc9d7b3-e5bb-460e-9f37-fb8103597b3d']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,81,['d23d2854-77d6-4f1d-850d-172c71c069e7']
1e843908-509f-4bb5-9daa-aabc6a67477c,76,['89c03297-d5bb-4a40-93e8-a2fd2b04c357']
c51c9112-fc64-4698-bcc5-39224f13d0da,78,['ba3c1605-e318-440b-889d-a02926c5f174']
572b8f88-8e53-4e5a-95ea-66cba725370e,82,['48c98650-f5a7-4fdf-bd71-e9579786dd00']
cc4abfef-af76-47c6-bf96-35f58db4cf96,67,['321e24c8-0997-4ee0-8702-33b019ac7b7b']
11360597-bba0-48a1-8027-c268828e734c,66,['1b4a8cbe-eadf-4a68-bbeb-f6294ad02196']
a0453ba4-ffb2-427f-8135-783502ce21ee,85,['2ea16887-1f43-490f-82f7-12f447896925']
9f569c63-2505-4d61-aaee-2e75d2512a30,82,['de7c8d2a-fbb2-463b-8901-a4224e4ee45a']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,82,['283037a5-20b5-43fd-a662-c7f4ed409614']
1e843908-509f-4bb5-9daa-aabc6a67477c,77,['60855ed1-ffde-4562-95b8-d18e46afaff0']
c51c9112-fc64-4698-bcc5-39224f13d0da,79,['fe99deaa-8806-4722-9e9d-c690bd9a4092']
572b8f88-8e53-4e5a-95ea-66cba725370e,83,['b15d9d58-07cd-4f8f-8554-c9fdd53a5777']
cc4abfef-af76-47c6-bf96-35f58db4cf96,68,['41542dae-9124-4786-910e-22419ea487e4']
11360597-bba0-48a1-8027-c268828e734c,67,['0bb1fd8a-a23d-4871-9b1d-31c4b50aba1c']
a0453ba4-ffb2-427f-8135-783502ce21ee,86,['4c284978-82fa-43c7-9f03-048cf1d9ccdb']
9f569c63-2505-4d61-aaee-2e75d2512a30,83,['08e7e502-95b3-4692-b48f-684e885d5e16']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,83,['7fa025a9-a2cf-42b0-bda0-c17755feda7a']
1e843908-509f-4bb5-9daa-aabc6a67477c,78,['3ba7af15-68e3-4087-abfb-274e407e792c']
c51c9112-fc64-4698-bcc5-39224f13d0da,80,['f71c4161-341d-4096-b440-032abdb2162f']
572b8f88-8e53-4e5a-95ea-66cba725370e,84,['bf2ddad8-6c0f-497d-8286-e16a889c8525']
cc4abfef-af76-47c6-bf96-35f58db4cf96,69,['d91ccf7c-2f82-47ed-921a-a3d8a582e520']
a0453ba4-ffb2-427f-8135-783502ce21ee,87,['a71f3d4f-0c94-46c9-b595-8d4a57f749c0']
9f569c63-2505-4d61-aaee-2e75d2512a30,84,['a6fb1a9e-91e3-447d-adae-ec6828aeaa46']
11360597-bba0-48a1-8027-c268828e734c,68,['4df9e56e-ff6e-4bb3-8e0c-53a31e7d92cf']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,84,['0f9899b6-d0a9-4a0e-8612-f367a2528ac3']
1e843908-509f-4bb5-9daa-aabc6a67477c,79,['684c4139-f5c9-4e09-a331-e81536ff6cd4']
c51c9112-fc64-4698-bcc5-39224f13d0da,81,['67ce14ca-3382-4fa8-ab22-af6e62641aee']
572b8f88-8e53-4e5a-95ea-66cba725370e,85,['3223b58a-952f-4c72-a14b-7085bbc39049']
cc4abfef-af76-47c6-bf96-35f58db4cf96,70,['6b5edf89-f9b8-4ddd-8eb2-9fe2bf1160a0']
a0453ba4-ffb2-427f-8135-783502ce21ee,88,['e5feeffc-91ad-41d8-963e-61353c4e56e4']
9f569c63-2505-4d61-aaee-2e75d2512a30,85,['35b435df-ba89-4127-bfab-8b68c84f3753']
11360597-bba0-48a1-8027-c268828e734c,69,['1516d577-7336-4a1a-9bbe-dcb5b6f979ca']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,85,['71cd87b7-3917-40ff-9ffd-8d0bd9ef0687']
c51c9112-fc64-4698-bcc5-39224f13d0da,82,['afc128f7-c64e-42ea-988f-667baa58d0ef']
1e843908-509f-4bb5-9daa-aabc6a67477c,80,['48be8372-76b1-44e1-b6c2-857945804f4c']
cc4abfef-af76-47c6-bf96-35f58db4cf96,71,['b8597440-7712-42bf-a01b-b7238c01de67']
572b8f88-8e53-4e5a-95ea-66cba725370e,86,['7c4b8675-a214-419b-baca-bfd10c7105bb']
a0453ba4-ffb2-427f-8135-783502ce21ee,89,['d4511392-6a19-48e7-b3ce-634267e85231']
9f569c63-2505-4d61-aaee-2e75d2512a30,86,['436a419e-2a92-4f13-9fb6-228f23c9f4c7']
11360597-bba0-48a1-8027-c268828e734c,70,['fc4205ff-4109-4607-b073-07fd8f2c1500']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,86,['2fe2de3a-d631-4e13-9270-65b79617d6c2']
c51c9112-fc64-4698-bcc5-39224f13d0da,83,['ca4045b2-6ef0-4bb3-8a5d-ffa94c2fed61']
1e843908-509f-4bb5-9daa-aabc6a67477c,81,['572ff9f9-7b2e-4276-b4ea-f09125c1c4c9']
cc4abfef-af76-47c6-bf96-35f58db4cf96,72,['83855b0b-f33e-47e5-93d2-cf6b8e9ceb24']
572b8f88-8e53-4e5a-95ea-66cba725370e,87,['93da05ab-cec5-4d0a-b03f-e4f4f6641d2a']
a0453ba4-ffb2-427f-8135-783502ce21ee,90,['6e7ffe18-702a-4edd-ae71-eec2086f27b1']
9f569c63-2505-4d61-aaee-2e75d2512a30,87,['c279a9da-efb1-4a79-84fd-e9372837b422']
11360597-bba0-48a1-8027-c268828e734c,71,['e6b2400c-59a2-444c-a2e1-0a3359092e97']
a0453ba4-ffb2-427f-8135-783502ce21ee,91,['6a3928f0-7e28-4af1-8f72-bae39d9fe317']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,87,['16e848a4-552c-470a-8cf3-f0f141f8b859']
c51c9112-fc64-4698-bcc5-39224f13d0da,84,['33242fed-6d25-47ed-b753-2c88385c3d0d']
1e843908-509f-4bb5-9daa-aabc6a67477c,82,['b0c3c2a4-08e6-42a5-b3d7-29b4930a4c92']
cc4abfef-af76-47c6-bf96-35f58db4cf96,73,['e774b4a1-e049-4ad8-9232-4ced0f8a8da2']
9f569c63-2505-4d61-aaee-2e75d2512a30,88,['ee4f6f7a-80f2-47fa-b195-4c86bb1b3a3c']
572b8f88-8e53-4e5a-95ea-66cba725370e,88,['c99ccfee-14f7-4e74-9adf-425d0d25a18e']
a0453ba4-ffb2-427f-8135-783502ce21ee,92,['239a8e38-14e6-4b46-a514-7f818a6ae3b3']
11360597-bba0-48a1-8027-c268828e734c,72,['f497e31b-4b89-4d14-aeee-800262880ae6']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,88,['0f4afbc8-7c1f-4d34-84f4-e745434fdf0e']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,89,['bbfb7fdd-6175-4cb5-a81d-4fe3f17fae69']
1e843908-509f-4bb5-9daa-aabc6a67477c,83,['a8e8698c-3fbd-4de8-a6ba-ef7c6461cf89']
c51c9112-fc64-4698-bcc5-39224f13d0da,85,['7ecc4d21-5ebe-4ea2-ad33-450dd30578e9']
cc4abfef-af76-47c6-bf96-35f58db4cf96,74,['112fad60-7574-4608-a0fd-439354802887']
a0453ba4-ffb2-427f-8135-783502ce21ee,93,['96ca1007-e7cf-4a58-b0ff-471804efd8e6']
9f569c63-2505-4d61-aaee-2e75d2512a30,89,['71b836a1-3c4f-41d2-bb91-e63a23fd37b8']
572b8f88-8e53-4e5a-95ea-66cba725370e,89,['48d331f5-0be6-4a7a-80e5-e7772b46855f']
11360597-bba0-48a1-8027-c268828e734c,73,['60015d6a-8ae9-4102-b7c0-9cbf08ffcd0e']
572b8f88-8e53-4e5a-95ea-66cba725370e,90,['04f302a7-d23e-45a2-a4e0-6c5ec318afdf']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,90,['b229aeac-c7b5-4ecc-b236-568b11021cab']
1e843908-509f-4bb5-9daa-aabc6a67477c,84,['606a6e0c-f702-4f6a-8d71-3af49592c413']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,91,['f168e6ad-d31f-421c-a270-d9a183d8a37b']
c51c9112-fc64-4698-bcc5-39224f13d0da,86,['4093a507-7873-4986-b906-e94c7d3220f7']
cc4abfef-af76-47c6-bf96-35f58db4cf96,75,['6640d543-9834-4d7f-8d1f-7a708b405954']
a0453ba4-ffb2-427f-8135-783502ce21ee,94,['bc030b15-9bbc-44b7-882c-3c14d6ae5485']
9f569c63-2505-4d61-aaee-2e75d2512a30,90,['6f4a9d82-2a19-4cd0-921f-814487a19f31']
11360597-bba0-48a1-8027-c268828e734c,74,['776e757c-6b91-4feb-bb23-fbfd61ab3597']
572b8f88-8e53-4e5a-95ea-66cba725370e,91,['6bc6816a-e405-4cd3-9c13-8d7e48515732']
1e843908-509f-4bb5-9daa-aabc6a67477c,85,['08bdf3b7-acec-477d-91e8-f8f754d1b141']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,92,['d788e7ae-6e2c-4e77-a2a4-b5817a7c85c2']
c51c9112-fc64-4698-bcc5-39224f13d0da,87,['a8526a97-0abb-49a0-9679-b7ae70161ed0']
a0453ba4-ffb2-427f-8135-783502ce21ee,95,['0f8705e8-58dc-4f41-9012-00c5f8191b68']
cc4abfef-af76-47c6-bf96-35f58db4cf96,76,['2b802f7c-5a38-44d1-a9c7-2da7807f9d47']
9f569c63-2505-4d61-aaee-2e75d2512a30,91,['d62b756d-8692-4d6d-ba4a-c2a63b5fb33c']
572b8f88-8e53-4e5a-95ea-66cba725370e,92,['61570076-f17b-4018-9d05-1358f57f0985']
11360597-bba0-48a1-8027-c268828e734c,75,['33bf5a70-be96-4362-a9a7-908dd8254aba']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,93,['3cbcdd8b-565b-4f3a-911d-e93d3d900ce9']
1e843908-509f-4bb5-9daa-aabc6a67477c,86,['db863a5a-5994-40ef-9c19-c6910facfc80']
c51c9112-fc64-4698-bcc5-39224f13d0da,88,['5b0e75d6-9fa2-430b-b369-79547253752d']
a0453ba4-ffb2-427f-8135-783502ce21ee,96,['34dbdcf4-7c86-43ac-8e1a-a8740ebcb7ca']
cc4abfef-af76-47c6-bf96-35f58db4cf96,77,['dbfef925-58b5-4ae5-92d4-cef02a1dc1eb']
9f569c63-2505-4d61-aaee-2e75d2512a30,92,['a0a40645-4a17-4944-a994-9a89e48bbb4a']
572b8f88-8e53-4e5a-95ea-66cba725370e,93,['f4efd53f-5431-495a-91fc-6efdca957c7d']
9f569c63-2505-4d61-aaee-2e75d2512a30,93,['25e4a6e1-c563-4187-b145-b19351d1b7b5']
11360597-bba0-48a1-8027-c268828e734c,76,['0721352e-d754-4056-b0d4-c48cb83e0561']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,94,['1b10e4c8-e5bd-4d7c-b414-1d9631e52aeb']
1e843908-509f-4bb5-9daa-aabc6a67477c,87,['45ce99e2-5061-4981-a74e-b1db68cabcb9']
a0453ba4-ffb2-427f-8135-783502ce21ee,97,['3cf4a099-9e59-4c3d-a18e-66a500ad403a']
c51c9112-fc64-4698-bcc5-39224f13d0da,89,['b79d2f18-672a-440e-b5d4-c4e949d61328']
c51c9112-fc64-4698-bcc5-39224f13d0da,90,['3deef4da-061a-4d3a-820b-c841c9476343']
cc4abfef-af76-47c6-bf96-35f58db4cf96,78,['65002888-7a24-4ba5-aea6-c26be1a7afa6']
572b8f88-8e53-4e5a-95ea-66cba725370e,94,['74d122bb-5a5f-420d-bd90-affa05f94845']
11360597-bba0-48a1-8027-c268828e734c,77,['8a9811c4-12c7-47b0-bbd9-3db13f330805']
9f569c63-2505-4d61-aaee-2e75d2512a30,94,['0103cfc8-98a2-42c0-8f3c-67272d24e614']
a0453ba4-ffb2-427f-8135-783502ce21ee,98,['2b45fcf1-3c38-4472-91d4-d9e0f3a165a1']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,95,['c6f9d97a-969a-4091-b4b9-a8825ff8422b']
1e843908-509f-4bb5-9daa-aabc6a67477c,88,['dbc56b7e-5565-4b5b-b99c-0515385441a3']
c51c9112-fc64-4698-bcc5-39224f13d0da,91,['3d170abc-d4e3-48fc-8f09-ac3061dd16fd']
cc4abfef-af76-47c6-bf96-35f58db4cf96,79,['57da7f6a-d31a-407c-b080-acfe6eedf36f']
572b8f88-8e53-4e5a-95ea-66cba725370e,95,['36ef8308-0a1f-4eb9-82cd-882f9ce95be3']
9f569c63-2505-4d61-aaee-2e75d2512a30,95,['aad5c875-d379-4597-8141-a4b7a1118c57']
11360597-bba0-48a1-8027-c268828e734c,78,['91d7ee92-2805-4755-a031-36e0590531c0']
a0453ba4-ffb2-427f-8135-783502ce21ee,99,['580826a5-62c9-4aec-82b0-8cd6d6c8ed27']
a8a89b61-626c-4aef-8b33-e307b4f5a4c6,96,['cf74b366-33df-4905-b618-1756b64f6a6f']
1e843908-509f-4bb5-9daa-aabc6a67477c,89,['3bc55641-e451-4d4b-9505-77286b42643a']
