run_id,itr,counts(idx=0),counts(idx=1),counts(idx=2),counts(idx=3),counts(idx=4),counts(idx=5),counts(idx=6),counts(idx=7),counts(idx=8),counts(idx=9),counts(idx=10),counts(idx=11),counts(idx=12),counts(idx=13),counts(idx=14),counts(idx=15),counts(idx=16),counts(idx=17),counts(idx=18),counts(idx=19)
8348afd2-81cb-4b11-b6a5-befecf3f873a,14,3,0,1,0,73,1,2,1,2,1,2,1,3,1,1,3,3,0,2,0
c3231aab-9a37-4ddf-a407-0514a9879b2a,11,4,2,0,1,63,1,0,4,1,1,2,2,4,0,0,4,4,3,2,2
8348afd2-81cb-4b11-b6a5-befecf3f873a,15,2,0,2,0,61,4,2,1,1,1,4,2,6,1,1,3,4,2,2,1
c3231aab-9a37-4ddf-a407-0514a9879b2a,12,7,2,0,1,50,3,0,3,3,1,5,4,5,1,0,3,3,3,3,3
8348afd2-81cb-4b11-b6a5-befecf3f873a,16,2,1,3,2,42,4,4,0,2,2,4,2,6,1,5,3,4,3,6,4
c3231aab-9a37-4ddf-a407-0514a9879b2a,13,1,0,1,1,85,0,1,1,0,1,1,0,2,3,0,2,0,0,0,1
6927f05b-5413-4316-8495-2212f74e7b28,4,2,2,1,4,56,4,5,3,1,5,1,0,1,0,1,4,1,6,2,1
8348afd2-81cb-4b11-b6a5-befecf3f873a,17,0,2,0,1,86,2,1,0,0,2,0,0,2,0,0,1,0,0,0,3
c3231aab-9a37-4ddf-a407-0514a9879b2a,14,3,0,0,1,69,1,4,3,1,3,2,0,4,4,0,2,1,0,0,2
8348afd2-81cb-4b11-b6a5-befecf3f873a,18,0,3,1,1,77,2,1,2,0,3,0,1,3,1,1,2,0,0,0,2
6927f05b-5413-4316-8495-2212f74e7b28,5,1,0,1,4,54,3,6,2,2,5,1,1,2,2,1,5,1,5,3,1
c3231aab-9a37-4ddf-a407-0514a9879b2a,15,3,0,1,2,51,1,4,4,3,3,4,1,5,4,0,5,3,1,2,3
c3231aab-9a37-4ddf-a407-0514a9879b2a,16,1,0,0,3,84,1,1,1,0,2,2,0,0,1,0,0,1,0,2,1
6927f05b-5413-4316-8495-2212f74e7b28,6,2,0,1,0,86,1,0,0,0,1,2,0,0,1,1,1,1,2,1,0
8348afd2-81cb-4b11-b6a5-befecf3f873a,19,1,2,0,3,55,2,1,4,4,4,3,4,3,2,3,3,2,2,0,2
6927f05b-5413-4316-8495-2212f74e7b28,7,2,2,2,1,72,1,1,0,5,2,2,0,1,2,1,1,2,1,1,1
c3231aab-9a37-4ddf-a407-0514a9879b2a,17,1,0,0,4,66,1,0,4,1,2,3,0,3,3,1,0,3,0,5,3
8348afd2-81cb-4b11-b6a5-befecf3f873a,20,1,5,1,6,42,2,1,6,5,4,4,6,1,2,2,4,2,2,1,3
6927f05b-5413-4316-8495-2212f74e7b28,8,2,2,1,2,64,3,3,0,4,2,1,1,3,2,1,1,3,2,0,3
c3231aab-9a37-4ddf-a407-0514a9879b2a,18,2,4,2,7,55,0,0,2,2,4,2,1,2,2,0,0,3,0,9,3
c3231aab-9a37-4ddf-a407-0514a9879b2a,19,5,5,2,8,43,0,0,3,3,4,3,1,2,2,1,0,4,1,8,5
6927f05b-5413-4316-8495-2212f74e7b28,9,2,3,1,3,53,2,5,0,3,3,3,1,2,0,3,1,7,1,1,6
c3231aab-9a37-4ddf-a407-0514a9879b2a,20,1,5,1,1,78,1,1,0,0,1,2,0,0,2,2,1,0,2,1,1
6927f05b-5413-4316-8495-2212f74e7b28,10,1,1,1,0,80,0,4,2,0,0,0,1,0,1,1,1,1,2,3,1
6927f05b-5413-4316-8495-2212f74e7b28,11,0,1,5,1,69,2,4,2,1,0,0,2,0,1,1,1,2,3,3,2
9153a953-65db-4177-bec3-e94246ab2af8,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2d4f271b-93ee-4323-9d62-acf37419c692,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9153a953-65db-4177-bec3-e94246ab2af8,1,1,0,1,2,84,0,2,2,0,2,0,0,0,1,0,1,1,0,1,2
2d4f271b-93ee-4323-9d62-acf37419c692,1,0,1,1,1,86,1,0,1,1,0,1,1,2,1,1,0,0,1,0,1
6927f05b-5413-4316-8495-2212f74e7b28,12,1,0,5,0,57,1,3,4,2,3,4,1,3,1,1,5,2,2,3,2
bfff06d8-c9c1-403f-81e8-542b548adcee,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9153a953-65db-4177-bec3-e94246ab2af8,2,1,1,2,2,63,2,3,3,3,3,3,1,2,3,0,1,1,1,2,3
6927f05b-5413-4316-8495-2212f74e7b28,13,1,0,6,0,49,2,5,5,3,3,5,3,3,1,1,4,2,2,2,3
2d4f271b-93ee-4323-9d62-acf37419c692,2,0,0,2,1,67,2,1,2,1,4,3,2,2,1,1,3,1,1,3,3
bfff06d8-c9c1-403f-81e8-542b548adcee,1,1,2,1,0,77,2,2,2,0,1,1,2,1,0,2,2,3,1,0,0
9153a953-65db-4177-bec3-e94246ab2af8,3,2,2,2,2,49,3,3,6,4,2,3,1,4,5,0,3,1,0,5,3
6927f05b-5413-4316-8495-2212f74e7b28,14,2,2,1,1,79,1,0,4,2,1,1,0,0,1,0,1,1,3,0,0
2d4f271b-93ee-4323-9d62-acf37419c692,3,2,2,1,1,81,0,2,1,1,1,0,1,3,2,0,0,0,1,1,0
bfff06d8-c9c1-403f-81e8-542b548adcee,2,1,2,1,1,66,3,3,3,1,2,2,2,1,1,3,3,3,1,1,0
2d4f271b-93ee-4323-9d62-acf37419c692,4,2,3,1,3,66,0,2,2,0,2,1,2,3,3,1,2,3,2,1,1
6927f05b-5413-4316-8495-2212f74e7b28,15,1,1,0,1,68,2,0,5,5,3,1,0,2,3,1,1,1,4,1,0
9153a953-65db-4177-bec3-e94246ab2af8,4,1,2,3,1,80,1,1,0,0,2,2,1,0,1,2,0,3,0,0,0
bfff06d8-c9c1-403f-81e8-542b548adcee,3,1,3,2,1,57,2,4,4,1,2,3,3,2,2,4,4,1,2,1,1
2d4f271b-93ee-4323-9d62-acf37419c692,5,3,4,3,4,57,0,2,1,2,2,2,3,4,2,2,1,3,4,1,0
6927f05b-5413-4316-8495-2212f74e7b28,16,4,2,1,0,56,2,2,4,4,2,2,0,3,5,4,2,0,3,3,1
9153a953-65db-4177-bec3-e94246ab2af8,5,4,2,4,2,59,2,1,1,1,1,2,5,4,1,5,1,5,0,0,0
bfff06d8-c9c1-403f-81e8-542b548adcee,4,2,3,3,1,44,2,4,5,1,4,4,5,3,3,4,3,1,2,2,4
2d4f271b-93ee-4323-9d62-acf37419c692,6,4,3,2,5,49,0,1,1,2,2,6,4,5,2,2,1,3,6,1,1
6927f05b-5413-4316-8495-2212f74e7b28,17,4,2,1,3,50,3,2,3,2,0,4,0,3,5,3,2,2,5,4,2
9153a953-65db-4177-bec3-e94246ab2af8,6,4,2,1,3,51,2,1,4,3,2,2,5,5,1,8,0,4,0,1,1
2d4f271b-93ee-4323-9d62-acf37419c692,7,0,0,1,1,85,0,2,0,2,2,1,1,1,0,0,2,1,0,1,0
bfff06d8-c9c1-403f-81e8-542b548adcee,5,0,1,0,1,82,1,0,2,2,2,0,0,0,1,0,1,2,2,2,1
9153a953-65db-4177-bec3-e94246ab2af8,7,0,1,0,0,88,0,0,1,2,1,0,1,0,0,2,3,1,0,0,0
6927f05b-5413-4316-8495-2212f74e7b28,18,1,2,1,0,82,1,0,2,1,2,2,1,2,0,0,1,0,2,0,0
2d4f271b-93ee-4323-9d62-acf37419c692,8,1,0,1,2,68,2,3,0,2,3,3,0,1,4,3,3,1,0,3,0
bfff06d8-c9c1-403f-81e8-542b548adcee,6,0,4,1,1,64,3,2,2,2,5,3,0,0,1,2,2,2,2,2,2
6927f05b-5413-4316-8495-2212f74e7b28,19,1,1,1,0,72,4,0,2,1,2,2,2,4,1,1,1,0,2,2,1
9153a953-65db-4177-bec3-e94246ab2af8,8,3,1,0,2,64,1,0,3,3,2,2,4,2,2,2,3,1,0,3,2
2d4f271b-93ee-4323-9d62-acf37419c692,9,1,0,1,2,76,2,0,4,1,3,2,1,0,2,0,1,0,0,1,3
9153a953-65db-4177-bec3-e94246ab2af8,9,3,4,2,3,54,1,0,4,4,2,2,4,4,3,2,2,1,0,3,2
6927f05b-5413-4316-8495-2212f74e7b28,20,3,0,2,1,57,4,1,2,2,3,1,3,5,1,4,0,3,4,3,1
2d4f271b-93ee-4323-9d62-acf37419c692,10,2,2,1,3,65,3,2,2,0,3,3,3,3,2,0,0,0,0,2,4
9153a953-65db-4177-bec3-e94246ab2af8,10,4,5,3,5,42,2,0,4,4,2,2,5,4,2,3,4,4,1,2,2
2d4f271b-93ee-4323-9d62-acf37419c692,11,3,3,1,2,58,2,1,3,1,6,3,5,3,2,1,0,1,0,1,4
9153a953-65db-4177-bec3-e94246ab2af8,11,1,1,0,0,82,1,1,3,1,1,2,1,1,0,0,1,0,0,2,2
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2d4f271b-93ee-4323-9d62-acf37419c692,12,4,3,2,1,50,2,4,2,3,5,3,5,3,2,1,4,0,1,1,4
9153a953-65db-4177-bec3-e94246ab2af8,12,0,2,0,0,68,1,3,4,1,2,2,2,3,0,3,2,0,1,2,4
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,1,1,0,2,3,80,0,0,0,1,0,1,1,0,2,0,2,1,1,2,3
2d4f271b-93ee-4323-9d62-acf37419c692,13,3,0,3,0,77,2,0,2,1,0,2,1,0,0,1,3,2,1,0,2
9153a953-65db-4177-bec3-e94246ab2af8,13,1,3,1,2,57,1,3,2,2,2,3,4,2,0,4,2,0,3,2,6
bfff06d8-c9c1-403f-81e8-542b548adcee,7,2,5,2,1,54,3,3,2,3,3,4,0,0,3,3,2,2,3,3,2
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,2,4,2,2,2,69,1,0,0,1,0,1,2,0,3,1,4,2,1,2,3
9153a953-65db-4177-bec3-e94246ab2af8,14,1,3,1,2,44,1,3,2,2,4,5,4,2,2,5,5,0,4,4,6
2d4f271b-93ee-4323-9d62-acf37419c692,14,6,1,4,1,56,2,1,3,2,2,3,1,0,1,5,3,4,2,0,3
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,3,1,0,1,4,78,0,0,2,2,3,1,0,1,2,1,1,1,1,1,0
9153a953-65db-4177-bec3-e94246ab2af8,15,1,2,0,2,82,2,1,0,0,2,1,2,0,2,0,1,0,0,2,0
2d4f271b-93ee-4323-9d62-acf37419c692,15,4,1,4,0,47,3,1,5,4,3,4,2,1,2,5,1,4,3,1,5
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,4,1,0,3,6,62,0,0,3,7,4,1,0,0,5,1,3,1,1,2,0
2d4f271b-93ee-4323-9d62-acf37419c692,16,1,1,0,1,87,1,1,2,1,0,1,0,1,1,1,0,0,0,0,1
9153a953-65db-4177-bec3-e94246ab2af8,16,2,3,0,3,70,1,1,0,2,3,2,4,0,3,1,2,1,0,2,0
bfff06d8-c9c1-403f-81e8-542b548adcee,8,4,4,0,3,38,2,7,3,6,6,2,1,2,4,3,3,5,2,3,2
2d4f271b-93ee-4323-9d62-acf37419c692,17,4,1,0,2,75,1,2,2,0,1,2,0,1,3,1,0,1,0,1,3
9153a953-65db-4177-bec3-e94246ab2af8,17,3,1,1,2,66,1,1,0,1,4,2,5,0,2,2,3,0,3,1,2
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,5,2,1,1,2,80,4,1,0,0,2,2,2,1,1,0,0,0,0,0,1
bfff06d8-c9c1-403f-81e8-542b548adcee,9,1,1,0,1,85,0,2,0,0,0,0,0,2,1,2,0,1,0,2,2
9153a953-65db-4177-bec3-e94246ab2af8,18,3,1,1,2,54,2,2,1,2,5,3,5,1,2,1,5,1,4,2,3
2d4f271b-93ee-4323-9d62-acf37419c692,18,3,3,1,5,56,2,3,2,3,0,2,1,2,6,2,1,2,1,1,4
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,6,1,3,0,2,71,3,3,2,2,2,2,3,1,0,1,0,0,2,1,1
9153a953-65db-4177-bec3-e94246ab2af8,19,3,3,0,2,50,2,4,0,2,5,2,6,3,2,2,2,4,3,1,4
2d4f271b-93ee-4323-9d62-acf37419c692,19,3,2,1,4,46,2,3,2,4,2,2,3,2,6,0,6,4,1,3,4
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,7,3,0,2,1,75,0,2,1,2,1,2,2,1,2,2,1,1,0,2,0
bfff06d8-c9c1-403f-81e8-542b548adcee,10,2,1,0,1,73,2,2,0,2,0,1,0,1,1,4,1,2,2,1,4
9153a953-65db-4177-bec3-e94246ab2af8,20,0,2,0,1,82,3,1,1,1,0,1,1,0,1,2,2,2,0,0,0
2d4f271b-93ee-4323-9d62-acf37419c692,20,0,1,2,0,79,2,0,0,2,1,1,0,2,3,3,1,2,1,0,0
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,8,3,1,3,1,62,1,3,1,2,2,5,2,3,2,2,1,1,2,2,1
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,9,4,3,5,1,45,3,3,3,3,3,6,2,3,2,3,1,3,3,2,2
bfff06d8-c9c1-403f-81e8-542b548adcee,11,2,1,2,3,59,3,3,2,2,1,2,2,1,1,5,0,2,3,3,3
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,10,1,1,1,0,82,0,3,1,0,0,1,2,2,0,0,0,0,2,1,3
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,11,4,2,4,0,62,1,3,0,1,1,2,2,5,1,2,3,0,2,3,2
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,12,3,4,4,0,48,0,6,3,1,3,1,3,4,4,3,2,1,2,4,4
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,13,1,2,1,0,82,0,1,2,1,1,1,0,1,0,1,1,0,0,4,1
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,14,3,2,3,0,60,1,1,3,1,1,2,4,1,0,3,3,1,2,7,2
bfff06d8-c9c1-403f-81e8-542b548adcee,12,2,1,2,6,51,3,4,2,3,3,3,3,1,0,5,1,2,4,3,1
bfff06d8-c9c1-403f-81e8-542b548adcee,13,3,2,2,6,44,3,6,2,3,4,3,3,1,1,6,1,2,4,3,1
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,15,3,4,3,0,51,2,2,4,1,1,2,4,3,1,2,4,2,2,5,4
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,16,2,1,0,0,82,2,0,1,2,0,0,1,0,0,0,0,1,3,4,1
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,17,1,3,1,1,67,2,0,0,4,1,1,1,1,0,3,1,4,3,4,2
bfff06d8-c9c1-403f-81e8-542b548adcee,14,1,1,0,2,87,0,0,0,2,1,0,1,0,0,0,2,0,2,0,1
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,18,2,4,3,2,51,3,2,1,4,1,2,1,3,1,3,1,4,4,7,1
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,19,3,2,7,3,42,3,2,2,4,3,2,3,3,4,3,1,3,3,6,1
7ef537f6-6a96-47b0-ac81-8ced2ca392ed,20,1,0,0,2,78,4,1,0,0,1,1,1,1,2,3,2,0,0,0,3
bfff06d8-c9c1-403f-81e8-542b548adcee,15,2,3,2,1,72,1,0,1,3,1,1,1,0,0,0,3,0,5,2,2
bfff06d8-c9c1-403f-81e8-542b548adcee,16,1,5,4,2,55,0,3,1,2,2,2,3,2,1,2,4,0,5,3,3
bfff06d8-c9c1-403f-81e8-542b548adcee,17,2,5,4,3,48,0,4,2,2,3,2,3,3,1,3,6,0,3,3,3
bfff06d8-c9c1-403f-81e8-542b548adcee,18,0,1,1,1,82,0,2,1,1,1,4,0,1,0,0,0,3,0,0,2
bfff06d8-c9c1-403f-81e8-542b548adcee,19,0,3,1,3,65,0,1,3,1,1,6,0,2,0,2,2,3,1,2,4
bfff06d8-c9c1-403f-81e8-542b548adcee,20,2,3,2,2,56,0,1,4,4,1,8,0,5,0,1,1,4,1,1,4
4874bc09-453b-420c-aef7-20386602d2ce,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28cd6341-51d3-4549-a808-5ec908e1d9b8,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4874bc09-453b-420c-aef7-20386602d2ce,1,0,1,1,0,80,2,0,2,0,0,1,1,1,1,2,3,2,1,1,1
28cd6341-51d3-4549-a808-5ec908e1d9b8,1,1,1,0,1,0,1,0,0,1,78,4,2,2,1,1,1,3,1,2,0
4874bc09-453b-420c-aef7-20386602d2ce,2,0,0,1,1,64,2,1,2,3,3,0,3,1,2,3,5,3,0,5,1
28cd6341-51d3-4549-a808-5ec908e1d9b8,2,0,4,2,5,2,1,0,5,0,55,5,3,4,1,4,1,3,2,2,1
4874bc09-453b-420c-aef7-20386602d2ce,3,2,2,1,0,79,3,1,2,0,0,0,1,1,2,2,1,0,1,2,0
28cd6341-51d3-4549-a808-5ec908e1d9b8,3,1,4,2,6,2,2,1,5,1,44,6,6,4,2,3,3,2,2,3,1
4874bc09-453b-420c-aef7-20386602d2ce,4,3,2,3,3,58,3,2,3,0,0,0,5,2,2,3,4,0,3,3,1
28cd6341-51d3-4549-a808-5ec908e1d9b8,4,0,3,0,0,1,2,1,1,2,81,1,2,0,1,0,0,2,1,0,2
4874bc09-453b-420c-aef7-20386602d2ce,5,3,0,4,4,50,3,3,4,2,0,0,2,5,2,3,4,2,4,4,1
28cd6341-51d3-4549-a808-5ec908e1d9b8,5,0,6,0,0,1,5,1,1,3,64,1,3,2,1,2,0,5,1,1,3
4874bc09-453b-420c-aef7-20386602d2ce,6,0,3,1,1,81,0,1,3,1,0,1,1,0,0,1,0,2,1,1,2
28cd6341-51d3-4549-a808-5ec908e1d9b8,6,1,5,2,1,4,5,3,1,3,50,1,3,2,2,5,2,6,2,1,1
4874bc09-453b-420c-aef7-20386602d2ce,7,2,3,5,1,65,1,2,3,3,0,0,2,1,1,1,0,3,1,2,4
28cd6341-51d3-4549-a808-5ec908e1d9b8,7,2,1,1,1,0,1,0,1,0,84,0,0,1,0,0,1,2,2,1,2
4874bc09-453b-420c-aef7-20386602d2ce,8,3,3,3,4,55,1,3,6,4,2,2,0,1,1,2,1,3,2,2,2
28cd6341-51d3-4549-a808-5ec908e1d9b8,8,2,2,3,1,0,3,2,3,0,69,1,1,3,0,2,0,2,3,1,2
28cd6341-51d3-4549-a808-5ec908e1d9b8,9,3,2,4,2,1,3,2,3,2,54,1,1,3,1,3,1,4,3,3,4
4874bc09-453b-420c-aef7-20386602d2ce,9,2,3,4,5,42,2,2,8,4,1,4,1,1,1,4,1,3,4,3,5
28cd6341-51d3-4549-a808-5ec908e1d9b8,10,2,3,3,1,2,3,4,4,3,40,2,1,4,1,7,3,6,4,2,5
4874bc09-453b-420c-aef7-20386602d2ce,10,1,3,0,0,81,1,2,1,0,0,0,0,3,0,2,1,3,1,1,0
28cd6341-51d3-4549-a808-5ec908e1d9b8,11,0,1,0,0,1,0,1,0,0,88,0,1,0,0,1,1,2,1,2,1
4874bc09-453b-420c-aef7-20386602d2ce,11,3,3,1,2,71,1,3,1,0,0,1,1,6,1,2,0,2,0,2,0
4874bc09-453b-420c-aef7-20386602d2ce,12,4,3,1,4,57,1,3,2,0,1,3,3,7,2,4,0,3,0,2,0
28cd6341-51d3-4549-a808-5ec908e1d9b8,12,0,0,1,1,3,1,3,1,2,67,1,2,0,2,2,2,2,3,4,3
4874bc09-453b-420c-aef7-20386602d2ce,13,5,3,2,5,50,1,5,3,2,1,1,2,9,0,4,1,4,0,2,0
28cd6341-51d3-4549-a808-5ec908e1d9b8,13,3,0,2,2,3,0,4,1,4,55,3,2,2,2,1,1,4,2,5,4
4874bc09-453b-420c-aef7-20386602d2ce,14,1,1,3,1,80,2,1,1,2,0,1,1,1,0,1,0,1,1,1,1
28cd6341-51d3-4549-a808-5ec908e1d9b8,14,1,2,2,2,4,3,5,2,5,47,4,3,3,2,1,1,4,1,3,5
4874bc09-453b-420c-aef7-20386602d2ce,15,1,2,4,2,69,3,2,1,1,0,1,2,1,1,2,0,3,1,2,2
28cd6341-51d3-4549-a808-5ec908e1d9b8,15,1,1,1,1,2,0,1,0,0,77,1,3,3,0,1,5,0,2,1,0
4874bc09-453b-420c-aef7-20386602d2ce,16,2,3,3,3,54,4,4,2,3,0,3,3,2,2,2,1,4,1,2,2
28cd6341-51d3-4549-a808-5ec908e1d9b8,16,0,1,1,2,1,0,2,2,0,65,2,3,5,1,4,4,2,2,1,2
4874bc09-453b-420c-aef7-20386602d2ce,17,2,1,2,1,84,2,0,1,0,0,0,1,0,3,0,0,1,1,0,1
28cd6341-51d3-4549-a808-5ec908e1d9b8,17,1,1,1,2,2,0,2,2,1,49,3,4,5,3,6,3,3,4,6,2
4874bc09-453b-420c-aef7-20386602d2ce,18,3,1,3,1,70,3,0,1,1,0,3,2,1,3,0,2,2,3,0,1
28cd6341-51d3-4549-a808-5ec908e1d9b8,18,3,1,2,0,1,0,2,0,0,76,1,0,3,2,4,0,2,1,2,0
4874bc09-453b-420c-aef7-20386602d2ce,19,3,2,2,1,58,3,0,2,3,2,3,4,0,6,1,2,2,4,2,0
28cd6341-51d3-4549-a808-5ec908e1d9b8,19,4,0,2,0,1,0,2,0,0,64,4,1,5,2,4,1,3,2,1,4
4874bc09-453b-420c-aef7-20386602d2ce,20,3,3,1,1,46,3,0,3,3,2,4,5,0,4,2,2,4,5,6,3
28cd6341-51d3-4549-a808-5ec908e1d9b8,20,4,0,2,0,2,1,3,0,0,58,2,4,4,2,3,1,2,3,4,5
bae8aba6-c024-48d0-86be-95cba645a5f7,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
82650c73-1ce9-4bb7-b906-405eaba44434,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bae8aba6-c024-48d0-86be-95cba645a5f7,1,0,1,0,0,1,1,0,1,1,78,1,1,2,1,3,5,2,0,1,1
82650c73-1ce9-4bb7-b906-405eaba44434,1,2,2,2,2,0,1,0,1,1,80,1,2,1,0,0,2,3,0,0,0
bae8aba6-c024-48d0-86be-95cba645a5f7,2,0,1,1,3,0,2,3,1,1,85,0,0,1,1,0,0,1,0,0,0
82650c73-1ce9-4bb7-b906-405eaba44434,2,2,2,1,3,0,2,1,1,4,66,2,2,1,1,1,4,4,0,2,1
bae8aba6-c024-48d0-86be-95cba645a5f7,3,0,2,1,4,0,2,3,1,2,72,1,1,1,3,2,0,2,1,0,2
82650c73-1ce9-4bb7-b906-405eaba44434,3,3,3,2,2,2,1,4,3,5,52,2,2,1,1,3,5,5,1,2,1
bae8aba6-c024-48d0-86be-95cba645a5f7,4,0,3,2,4,0,4,4,3,2,59,1,3,1,4,3,0,2,2,1,2
82650c73-1ce9-4bb7-b906-405eaba44434,4,2,2,2,3,2,1,3,4,6,45,3,5,2,2,3,5,5,1,3,1
bae8aba6-c024-48d0-86be-95cba645a5f7,5,0,1,0,1,1,1,1,3,0,78,2,0,0,0,4,3,1,0,1,3
82650c73-1ce9-4bb7-b906-405eaba44434,5,2,0,2,0,0,0,3,4,2,81,1,0,0,1,0,0,2,2,0,0
bae8aba6-c024-48d0-86be-95cba645a5f7,6,1,2,1,1,2,3,1,4,3,65,1,0,1,0,5,3,2,1,1,3
82650c73-1ce9-4bb7-b906-405eaba44434,6,1,0,0,1,0,1,1,2,0,87,0,3,1,0,1,1,0,0,0,1
bae8aba6-c024-48d0-86be-95cba645a5f7,7,1,2,2,1,2,4,3,5,4,55,1,0,3,1,6,4,2,1,1,2
82650c73-1ce9-4bb7-b906-405eaba44434,7,2,0,0,3,0,1,1,0,1,79,2,1,1,2,3,1,0,1,0,2
bae8aba6-c024-48d0-86be-95cba645a5f7,8,1,1,1,0,0,1,0,1,0,85,2,0,1,2,0,0,0,1,2,2
82650c73-1ce9-4bb7-b906-405eaba44434,8,3,0,3,2,3,2,4,0,2,61,3,3,1,3,2,2,2,1,1,2
bae8aba6-c024-48d0-86be-95cba645a5f7,9,2,1,2,1,1,1,1,2,1,74,2,0,1,2,2,0,0,1,3,3
bae8aba6-c024-48d0-86be-95cba645a5f7,10,3,0,4,0,2,2,1,2,3,58,4,0,0,5,4,0,0,2,5,5
82650c73-1ce9-4bb7-b906-405eaba44434,9,1,0,3,4,1,4,5,2,4,49,1,4,4,3,2,1,4,4,2,2
bae8aba6-c024-48d0-86be-95cba645a5f7,11,2,1,5,1,2,3,1,3,6,43,4,2,0,4,4,2,2,5,5,5
82650c73-1ce9-4bb7-b906-405eaba44434,10,3,1,2,0,4,0,1,3,0,77,0,1,3,1,1,0,0,0,1,2
82650c73-1ce9-4bb7-b906-405eaba44434,11,3,0,4,2,3,2,2,4,0,65,0,1,4,0,2,2,1,1,0,4
bae8aba6-c024-48d0-86be-95cba645a5f7,12,1,1,2,0,3,2,2,0,0,77,1,2,1,0,2,2,1,1,2,0
82650c73-1ce9-4bb7-b906-405eaba44434,12,3,0,4,3,2,3,2,3,2,54,1,2,3,2,4,2,2,2,2,4
bae8aba6-c024-48d0-86be-95cba645a5f7,13,2,3,1,1,3,4,3,0,2,63,1,2,1,0,2,3,3,2,2,2
bae8aba6-c024-48d0-86be-95cba645a5f7,14,2,4,2,0,3,4,4,1,2,53,2,3,2,0,3,3,4,3,2,3
82650c73-1ce9-4bb7-b906-405eaba44434,13,2,5,5,2,2,2,4,5,2,44,3,1,2,3,5,1,3,2,3,4
bae8aba6-c024-48d0-86be-95cba645a5f7,15,3,5,3,1,1,3,4,1,1,48,5,3,2,2,3,2,5,3,2,3
82650c73-1ce9-4bb7-b906-405eaba44434,14,3,1,0,0,3,1,2,2,0,75,0,1,0,3,1,2,2,1,1,2
82650c73-1ce9-4bb7-b906-405eaba44434,15,3,1,0,1,3,3,2,2,0,66,1,1,0,3,4,3,2,2,1,2
bae8aba6-c024-48d0-86be-95cba645a5f7,16,1,0,3,2,4,1,2,3,2,69,0,3,1,0,1,0,3,1,2,2
82650c73-1ce9-4bb7-b906-405eaba44434,16,4,0,2,3,5,3,5,2,3,51,1,2,0,3,6,2,1,3,3,1
bae8aba6-c024-48d0-86be-95cba645a5f7,17,2,0,4,3,5,2,3,4,1,52,0,6,2,0,1,1,5,2,3,4
82650c73-1ce9-4bb7-b906-405eaba44434,17,0,1,1,0,1,1,0,1,1,83,2,0,2,0,0,2,0,3,1,1
bae8aba6-c024-48d0-86be-95cba645a5f7,18,2,1,3,0,0,1,0,1,1,78,2,1,2,2,0,4,1,1,0,0
82650c73-1ce9-4bb7-b906-405eaba44434,18,0,2,3,1,1,3,0,3,3,65,4,2,1,0,1,2,0,4,3,2
bae8aba6-c024-48d0-86be-95cba645a5f7,19,1,1,4,1,0,2,0,3,1,61,2,3,3,3,2,7,1,4,0,1
82650c73-1ce9-4bb7-b906-405eaba44434,19,2,1,3,1,1,3,1,4,3,55,2,3,1,4,2,3,1,4,4,2
bae8aba6-c024-48d0-86be-95cba645a5f7,20,3,2,3,1,0,3,2,2,2,50,2,6,4,3,3,6,1,7,0,0
82650c73-1ce9-4bb7-b906-405eaba44434,20,3,2,3,2,1,3,3,2,4,44,2,3,1,5,4,2,1,7,4,4
d169b75a-6071-42a4-8c3d-e1664e74c6ec,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
d169b75a-6071-42a4-8c3d-e1664e74c6ec,1,2,2,0,2,1,0,2,1,0,79,0,1,0,1,2,0,1,1,5,0
